編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLMKQHPFFBK09DA,,142.10,住家用,加強磚造,,,一層 二層 見其他登記事項
RPQNMLMKQHPFFBK09DA,37,162.96,住家用,加強磚造,70年6月30日,二層,一層 二層 見其他登記事項
RPQNMLQLQHPFFBK96DA,,110.70,住家用,鋼筋混凝土造,80年7月14日,,一層 二層
RPPNMLSLQHPFFBK07DA,34,170.70,住商用,鋼筋混凝土造,75年7月2日,,一層 二層 屋頂突出物 騎樓 地下層
RPTNMLQLQHPFFBK27DA,26,20.68,見其他登記事項,鋼筋混凝土造,83年12月10日,,
RPTNMLQLQHPFFBK27DA,26,84.18,住家用,鋼筋混凝土造,83年12月10日,,四層
RPRNMLQLQHPFFBK07DA,35,195.25,住家用,鋼筋混凝土造,74年3月25日,,一層 二層 屋頂突出物
RPPNMLQLQHPFFBK86DA,2,211.82,住商用,鋼筋混凝土造,107年11月30日,三層,一層 二層 三層 屋頂突出物
RPRNMLPLQHPFFBK96DA,23,140.57,住家用,鋼筋混凝土造,86年12月23日,,一層 二層 三層
RPTOMLTLPHPFFDK77DA,18,20.35,住家用,鋼筋混凝土造,91年4月17日,四層,一層
RPTOMLTLPHPFFDK77DA,18,6.37,見其他登記事項,鋼筋混凝土造,91年4月17日,四層,
RPOOMLKMPHPFFCK98DA,25,89.55,住家用,鋼筋混凝土造,84年3月30日,七層,七層
