編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRRMLTKQHPFFBB86EA,9,59.03,住家用,鋼筋混凝土造,100年5月23日,九層,六層
RPRRMLTKQHPFFBB86EA,9,74.47,見其他登記事項,鋼筋混凝土造,100年5月23日,九層,
RPOPMLKLQHPFFAB08EA,29,117.01,住家用,鋼筋混凝土造,80年12月23日,七層,五層
RPOPMLKLQHPFFAB08EA,29,30.59,共有部份,鋼筋混凝土造,80年12月23日,七層,
RPVOMLKLQHPFFAB68EA,2,50.46,見其他登記事項,鋼筋混凝土造,108年2月19日,七層,三層
RPVOMLKLQHPFFAB68EA,2,36.48,見其他登記事項,鋼筋混凝土造,108年2月19日,七層,
RPXPMLTKQHPFFAB17EA,,43.40,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十五層
RPXPMLTKQHPFFAB17EA,,43.40,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,十五層
RPXPMLTKQHPFFAB17EA,,37.77,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPXPMLTKQHPFFAB17EA,,37.77,見其他登記事項,鋼筋混凝土造,109年5月3日,十五層,
RPRNMLKLQHPFFKB09DA,1,179.44,見其他登記事項,鋼筋混凝土造,108年12月24日,四層,一層 二層 三層 四層
RPSNMLKLQHPFFKB56DA,1,176.42,見其他登記事項,鋼筋混凝土造,108年12月24日,四層,一層 二層 三層 四層
RPPNMLSJQHPFFKB86DA,25,2.69,見其他登記事項,鋼筋混凝土造,84年4月1日,三層,一層 二層 三層 屋頂突出物 地下一層
RPPNMLSJQHPFFKB86DA,26,141.10,住家用,鋼筋混凝土造,83年12月30日,四層,一層 二層 三層 四層
RPUOMLTKQHPFFIB47DA,6,248.79,見其他登記事項,鋼筋混凝土造,103年10月9日,四層,一層 二層 三層 四層 地下一層
RPUOMLTKQHPFFIB47DA,6,.28,見其他登記事項,鋼筋混凝土造,103年10月9日,一層,
RPUOMLTKQHPFFIB47DA,6,29.13,見其他登記事項,鋼筋混凝土造,103年10月9日,四層,
RPQOMLRJQHPFFJB86DA,6,64.56,見其他登記事項,鋼筋混凝土造,103年1月6日,十四層,五層
RPQOMLRJQHPFFJB86DA,6,64.13,見其他登記事項,鋼筋混凝土造,103年1月6日,十四層,
RPXNMLSLPHPFFHB47DA,,55.63,見其他登記事項,鋼筋混凝土造,109年3月25日,三層,一層 二層 三層 見其他登記事項
RPXNMLSLPHPFFHB47DA,,55.63,見其他登記事項,鋼筋混凝土造,109年3月25日,三層,一層 二層 三層 見其他登記事項
RPXNMLSLPHPFFHB47DA,,55.63,見其他登記事項,鋼筋混凝土造,109年3月25日,三層,一層 二層 三層 見其他登記事項
