編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTPMLQLQHPFFAH17EA,4,155.24,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,二層
RPTPMLQLQHPFFAH17EA,4,40.29,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPTPMLQLQHPFFAH17EA,4,104.59,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPSPMLQLQHPFFAH07EA,4,155.41,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,二層
RPSPMLQLQHPFFAH07EA,4,40.32,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPSPMLQLQHPFFAH07EA,4,137.99,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPUPMLQLQHPFFAH27EA,4,155.63,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,六層
RPUPMLQLQHPFFAH27EA,4,39.99,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPUPMLQLQHPFFAH27EA,4,70.98,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPWPMLQLQHPFFAH47EA,4,155.63,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,十二層
RPWPMLQLQHPFFAH47EA,4,39.99,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPWPMLQLQHPFFAH47EA,4,70.98,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPVPMLQLQHPFFAH37EA,4,155.63,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,九層
RPTSMLPLQHPFFAH37EA,8,42.15,住家用,鋼筋混凝土造,101年3月27日,十三層,三層
RPTSMLPLQHPFFAH37EA,8,42.15,住家用,鋼筋混凝土造,101年3月27日,十三層,三層
RPTSMLPLQHPFFAH37EA,8,40.88,見其他登記事項,鋼筋混凝土造,101年3月27日,十三層,
RPTSMLPLQHPFFAH37EA,8,40.88,見其他登記事項,鋼筋混凝土造,101年3月27日,十三層,
RPVPMLQLQHPFFAH37EA,4,39.99,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPVPMLQLQHPFFAH37EA,4,70.98,見其他登記事項,鋼筋混凝土造,105年5月19日,十四層,
RPTPMLSLQHPFFBH47EA,1,108.15,見其他登記事項,鋼筋混凝土造,108年7月25日,十五層,十五層
RPTPMLSLQHPFFBH47EA,1,82.84,見其他登記事項,鋼筋混凝土造,108年7月25日,十五層,
RPTPMLSLQHPFFBH47EA,1,25.00,見其他登記事項,鋼筋混凝土造,108年7月25日,十五層,
RPRRMLQLQHPFFAH17EA,21,70.00,住家用,鋼筋混凝土造,88年11月29日,二十四層,十九層
RPRRMLQLQHPFFAH17EA,21,4.96,共有部份,鋼筋混凝土造,88年11月29日,二十四層,
RPRRMLQLQHPFFAH17EA,21,15.24,共有部份,鋼筋混凝土造,88年11月29日,二十四層,
RPRRMLQLQHPFFAH17EA,21,35.92,共有部份,鋼筋混凝土造,88年11月29日,二十四層,
RPUNMLQLQHPFFGH57DA,27,90.44,住家用,鋼筋混凝土造,82年11月10日,五層,五層
RPUNMLQLQHPFFGH57DA,27,7.57,共有部份,鋼筋混凝土造,82年11月10日,五層,
RPUNMLQLQHPFFGH57DA,27,10.83,共有部份,鋼筋混凝土造,82年11月10日,五層,
RPXQMLRLQHPFFBH87EA,1,107.87,見其他登記事項,鋼筋混凝土造,108年4月30日,十五層,二層
RPXQMLRLQHPFFBH87EA,1,83.75,見其他登記事項,鋼筋混凝土造,108年4月30日,十五層,
RPVRMLQLQHPFFAH57EA,22,179.31,住家用,鋼筋混凝土造,88年1月11日,二十二層,三層
RPVRMLQLQHPFFAH57EA,22,.09,見其他登記事項,鋼筋混凝土造,88年1月11日,二十二層,地下一層
RPVRMLQLQHPFFAH57EA,22,23.07,共有部份,鋼筋混凝土造,88年1月11日,二十二層,
RPVRMLQLQHPFFAH57EA,22,36.52,共有部份,鋼筋混凝土造,88年1月11日,二十二層,
RPVRMLQLQHPFFAH57EA,22,11.73,共有部份,鋼筋混凝土造,88年1月11日,二十二層,
RPVRMLQLQHPFFAH57EA,22,.01,共有部份,鋼筋混凝土造,88年1月11日,二十二層,
RPTRMLQLQHPFFAH37EA,20,130.58,住家用,鋼筋混凝土造,89年12月2日,二十三層,十三層
RPTRMLQLQHPFFAH37EA,20,70.27,共有部份,鋼筋混凝土造,89年12月2日,二十三層,
RPWNMLNKQHPFFHH47DA,41,87.12,住家用,鋼筋混凝土造,69年1月25日,五層,四層 陽台
RPUOMLOLPHPFFHH47DA,6,71.54,住家用,鋼筋混凝土造,103年2月24日,十九層,十六層
